73,-0.971,-0.123,-0.51,0.958,3.89,29,4.24,0.6,2.544,8.06,0.4,3.224,12.3,5,0.2,1,10.69,0.6,6.414,2,0.2,0.4,0,0.2,0,3.4,13.582,0.4,0.5,2.7164,1
43,-0.415,-1.471,-4.765,-2.895,3.89,19,0,0.2,0,2.27,0.2,0.454,2.27,5,0.2,1,2.62,0.2,0.524,2,0.2,0.4,0,0.2,0,2,2.378,0.4,0.5,0.4756,0
729,-0.37,-0.668,-1.465,-3.941,55.57,22,0.83,0.2,0.166,0,0.2,0,0.83,5,0.2,1,0.14,0.2,0.028,2,0.2,0.4,0,0.2,0,2,1.594,0.4,0.5,0.3188,0
153,-0.227,-0.287,-0.965,-7.284,3.41,32,12.54,0.6,7.524,31.62,0.6,18.972,44.16,5,0.2,1,54.07,0.6,32.442,2,0.2,0.4,0,0.2,0,4,60.338,0.4,0.5,12.0676,1
231,-0.024,1.089,-0.291,-7.693,2.72,14,4.53,0.6,2.718,87.93,0.6,52.758,92.46,5,0.2,1,85.81,0.6,51.486,2,0.2,0.4,0,0.2,0,4,108.362,0.4,0.5,21.6724,1
618,0.97,-1.299,-0.16,-4.762,55.57,6,0.41,0.2,0.082,0,0.2,0,0.41,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.482,0.4,0.5,0.2964,0
554,-0.267,0.578,-0.637,-2.589,59.85,18,0,0.2,0,0,0.2,0,0,5,0.2,1,1.3,0.2,0.26,4,0.2,0.8,0,0.2,0,2.2,2.06,0.8,0.5,0.824,0
607,0.643,-2.208,-0.566,-3.93,55.57,15,0.69,0.2,0.138,0.81,0.2,0.162,1.5,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.7,0.4,0.5,0.34,0
655,-0.928,-0.395,-2.61,-2.1,55.57,43,0,0.2,0,0,0.2,0,0,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.4,0.4,0.5,0.28,0
28,-0.765,-0.949,-3.063,0.139,3.89,14,6.85,0.6,4.11,31.76,0.6,19.056,38.61,5,0.2,1,1.46,0.2,0.292,2,0.2,0.4,0,0.2,0,3.6,24.858,0.4,0.5,4.9716,1
325,0.686,0.615,-0.368,-7.038,2.37,2,2.18,0.6,1.308,0.93,0.2,0.186,3.11,5,0.2,1,0,0.2,0,6,0.2,1.2,0,0.2,0,2.8,3.694,1.2,0.5,2.2164,1
740,0.743,-0.014,-4.659,-4.86,55.57,13,0,0.2,0,1.16,0.4,0.464,1.16,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2.6,1.864,0.4,0.5,0.3728,0
522,0.136,-1.765,-0.431,-3.02,21.61,22,0.37,0.2,0.074,0.46,0.2,0.092,0.83,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.566,0.4,0.5,0.3132,0
201,0.884,-0.867,-2.303,1.384,2.72,9,1.65,0.4,0.66,20.86,0.6,12.516,22.51,5,0.2,1,16.91,0.6,10.146,2,0.2,0.4,0,0.2,0,3.8,24.722,0.4,0.5,4.9444,1
246,-0.063,-1.114,0.593,-5.217,2.72,7,3.04,0.6,1.824,67.37,0.6,40.422,70.41,6.5,0.6,3.9,77.47,0.6,46.482,2,0.2,0.4,0,0.2,0,4.8,93.028,0.4,0.5,18.6056,1
212,-0.72,-0.323,-2.668,-5.953,2.72,38,4.6,0.6,2.76,54.99,0.6,32.994,59.59,5,0.2,1,14.1,0.6,8.46,2,0.2,0.4,0,0.2,0,4,45.614,0.4,0.5,9.1228,1
170,-0.138,-1.356,-0.656,-3.716,3.41,32,2,0.6,1.2,49.19,0.6,29.514,51.19,5,0.2,1,60.88,0.6,36.528,2,0.2,0.4,1,0.4,0.4,4.2,69.042,0.8,0.5,27.6168,1
162,0.116,-0.332,-2.655,-1.038,3.41,11,6.31,0.6,3.786,19.42,0.6,11.652,25.73,5.5,0.4,2.2,13.88,0.6,8.328,2,0.2,0.4,0,0.2,0,4.4,26.366,0.4,0.5,5.2732,1
76,0.148,-0.536,-1.224,-3.92,3.89,30,12.7,0.6,7.62,1.28,0.2,0.256,13.98,5,0.2,1,11.69,0.6,7.014,2,0.2,0.4,0,0.2,0,2.8,16.29,0.4,0.5,3.258,1
507,-0.46,-1.327,-0.432,-6.47,21.61,9,85,0.6,51,1.06,0.4,0.424,86.06,5,0.2,1,0,0.2,0,6,0.2,1.2,0,0.2,0,3.4,53.624,1.2,0.5,32.1744,1
736,0.421,-0.039,-0.693,-5.623,55.57,15,0,0.2,0,0,0.2,0,0,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.4,0.4,0.5,0.28,0
595,-0.87,-0.685,-4.03,-9.591,55.57,12,0.79,0.2,0.158,0.46,0.2,0.092,1.25,5,0.2,1,0.28,0.2,0.056,2,0.2,0.4,0,0.2,0,2,1.706,0.4,0.5,0.3412,0
745,0.833,-1.209,0.377,-2.977,55.57,13,0,0.2,0,0,0.2,0,0,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.4,0.4,0.5,0.28,0
380,0.079,-1.728,0.239,-6.703,1.99,16,1.82,0.4,0.728,0,0.2,0,1.82,5,0.2,1,85.13,0.6,51.078,4,0.2,0.8,0,0.2,0,2.8,53.606,0.8,0.5,21.4424,1
45,0.743,0.022,-2.064,-0.437,3.89,19,1.32,0.4,0.528,0,0.2,0,1.32,5,0.2,1,0.06,0.2,0.012,2,0.2,0.4,0,0.2,0,2.2,1.94,0.4,0.5,0.388,0
717,0.784,-2.268,-0.972,-5.211,55.57,17,0,0.2,0,0,0.2,0,0,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.4,0.4,0.5,0.28,0
662,-0.652,-1.774,-3.215,-7.228,55.57,19,0,0.2,0,0,0.2,0,0,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.4,0.4,0.5,0.28,0
252,0.553,-1.724,-3.95,0.095,2.72,5,1.5,0.4,0.6,0,0.2,0,1.5,5,0.2,1,1.44,0.2,0.288,2,0.2,0.4,0,0.2,0,2.2,2.288,0.4,0.5,0.4576,0
517,0.272,0.43,-5.87,-2.76,21.61,15,0.98,0.2,0.196,1.14,0.4,0.456,2.12,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2.6,2.052,0.4,0.5,0.4104,0
474,0.913,0.305,-2.772,-1.971,1.85,6,0,0.2,0,0,0.2,0,0,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.4,0.4,0.5,0.28,0
