30,-0.055,-2.007,-2.806,-0.301,3.89,37,0,0.2,0,0.75,0.2,0.15,0.75,5,0.2,1,6.78,0.4,2.712,2,0.2,0.4,0,0.2,0,2.2,4.262,0.4,0.5,0.8524
342,-0.743,-1.339,-3.201,-2.471,2.37,2,0,0.2,0,0,0.2,0,0,5,0.2,1,0.23,0.2,0.046,6,0.2,1.2,0,0.2,0,2.4,2.246,1.2,0.5,1.3476
355,-0.583,-1.98,-2.465,1.465,1.99,5,0.29,0.2,0.058,0,0.2,0,0.29,5,0.2,1,0.06,0.2,0.012,2,0.2,0.4,0,0.2,0,2,1.47,0.4,0.5,0.294
301,0.206,-1.507,2.024,1.915,2.37,19,1,0.4,0.4,1.1,0.4,0.44,2.1,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2.8,2.24,0.4,0.5,0.448
457,0.256,-1.788,-0.472,-5.734,1.85,9,7.07,0.6,4.242,0.72,0.2,0.144,7.79,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2.4,5.786,0.4,0.5,1.1572
726,-0.588,-2.792,-4.059,0.257,55.57,16,1.19,0.4,0.476,0,0.2,0,1.19,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2.2,1.876,0.4,0.5,0.3752
408,0.092,-1.061,-1.048,1.118,1.85,5,7.22,0.6,4.332,0.28,0.2,0.056,7.5,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2.4,5.788,0.4,0.5,1.1576
127,-0.594,-0.033,-3.257,1.479,3.41,12,3.21,0.6,1.926,72.07,0.6,43.242,75.28,5,0.2,1,13.79,0.6,8.274,6,0.2,1.2,1,0.4,0.4,4.6,56.042,1.6,0.5,44.8336
718,-0.357,-1.83,-0.592,-2.768,55.57,9,0.51,0.2,0.102,1.63,0.4,0.652,2.14,5,0.2,1,1.8,0.2,0.36,2,0.2,0.4,0,0.2,0,2.6,2.514,0.4,0.5,0.5028
628,0.838,0.096,-1.266,-8.886,55.57,8,0.67,0.2,0.134,0.41,0.2,0.082,1.08,5,0.2,1,0.99,0.2,0.198,4,0.2,0.8,0,0.2,0,2.2,2.214,0.8,0.5,0.8856
8,-0.654,-1.087,1.298,-3.143,3.89,8,8.5,0.6,5.1,12.03,0.6,7.218,20.53,5.5,0.4,2.2,7.79,0.4,3.116,2,0.2,0.4,0,0.2,0,4.2,18.034,0.4,0.5,3.6068
669,-0.15,-3.475,-4.281,-3.627,55.57,22,1.39,0.4,0.556,0,0.2,0,1.39,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2.2,1.956,0.4,0.5,0.3912
545,-0.259,-1.322,-3.829,-8.462,59.85,12,0.05,0.2,0.01,0,0.2,0,0.05,5,0.2,1,0.63,0.2,0.126,2,0.2,0.4,0,0.2,0,2,1.536,0.4,0.5,0.3072
608,0.601,0.041,-3.069,-7.773,55.57,15,1.85,0.4,0.74,4.16,0.6,2.496,6.01,5,0.2,1,0.51,0.2,0.102,2,0.2,0.4,0,0.2,0,3.4,4.738,0.4,0.5,0.9476
756,-0.869,-3.137,-0.552,-0.18,55.57,14,0.84,0.2,0.168,0.65,0.2,0.13,1.49,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.698,0.4,0.5,0.3396
616,0.25,0.223,-2.752,0.887,55.57,6,0.11,0.2,0.022,0,0.2,0,0.11,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.422,0.4,0.5,0.2844
706,0.397,-1.93,-4.218,-3.615,55.57,29,0.49,0.2,0.098,0.28,0.2,0.056,0.77,5,0.2,1,0.07,0.2,0.014,2,0.2,0.4,0,0.2,0,2,1.568,0.4,0.5,0.3136
84,-0.576,-1.405,-2.39,0.252,3.89,2,0.74,0.2,0.148,1,0.2,0.2,1.74,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.748,0.4,0.5,0.3496
304,0.507,-2.255,-4.045,-0.242,2.37,28,1.29,0.4,0.516,0.25,0.2,0.05,1.54,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2.2,1.966,0.4,0.5,0.3932
21,0.88,-2.675,-0.485,-2.592,3.89,24,6.26,0.6,3.756,14.1,0.6,8.46,20.36,5,0.2,1,34.24,0.6,20.544,2,0.2,0.4,1,0.4,0.4,4.2,34.56,0.8,0.5,13.824
508,-0.455,0.219,-4.424,-3.778,21.61,11,0.75,0.2,0.15,0.9,0.2,0.18,1.65,5,0.2,1,1.4,0.2,0.28,2,0.2,0.4,0,0.2,0,2,2.01,0.4,0.5,0.402
559,0.255,0.686,-2.313,-3.486,59.85,5,0.15,0.2,0.03,0,0.2,0,0.15,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.43,0.4,0.5,0.286
735,-0.551,0.573,-6.002,-6.529,55.57,15,0,0.2,0,0.88,0.2,0.176,0.88,5,0.2,1,0.07,0.2,0.014,2,0.2,0.4,0,0.2,0,2,1.59,0.4,0.5,0.318
5,-0.521,-1.938,-3.049,-2.681,3.89,6,0,0.2,0,0.08,0.2,0.016,0.08,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.416,0.4,0.5,0.2832
743,-0.599,-0.176,-4.828,-5.695,55.57,13,0.25,0.2,0.05,0.0017,0.2,0.00034,0.2517,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.45034,0.4,0.5,0.290068
389,-0.062,0.755,-4.985,-0.868,1.85,6,8.53,0.6,5.118,0.16,0.2,0.032,8.69,5,0.2,1,0.52,0.2,0.104,2,0.4,0.8,0,0.2,0,2.6,7.054,0.8,0.5,2.8216
139,0.122,-2.472,-0.798,-4.886,3.41,31,12.62,0.6,7.572,80.06,0.6,48.036,92.68,5.5,0.4,2.2,43.53,0.6,26.118,4,0.2,0.8,0,0.2,0,4.6,84.726,0.8,0.5,33.8904
46,0.042,-1.058,-2.888,-1.725,3.89,19,0,0.2,0,1.03,0.2,0.206,1.03,5,0.2,1,2.43,0.2,0.486,2,0.2,0.4,0,0.2,0,2,2.092,0.4,0.5,0.4184
313,0.991,-0.401,-3.443,-4.111,2.37,35,3.35,0.6,2.01,0.99,0.2,0.198,4.34,5,0.2,1,0.12,0.2,0.024,2,0.2,0.4,0,0.2,0,2.4,3.632,0.4,0.5,0.7264
633,0.997,-1.904,2.107,0.028,55.57,8,0.29,0.2,0.058,0,0.2,0,0.29,5,0.2,1,0,0.2,0,4,0.2,0.8,0,0.2,0,2.2,1.858,0.8,0.5,0.7432
70,0.174,-1.428,-1.12,-3.472,3.89,12,0,0.2,0,0.89,0.2,0.178,0.89,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.578,0.4,0.5,0.3156
175,-0.013,-1.492,-3.702,-2.134,3.41,5,0.93,0.2,0.186,0,0.2,0,0.93,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.586,0.4,0.5,0.3172
578,-0.841,-1.884,-2.002,-5.278,55.57,8,1.7,0.4,0.68,5.91,0.6,3.546,7.61,5,0.2,1,3.68,0.2,0.736,4,0.2,0.8,0,0.2,0,3.6,6.762,0.8,0.5,2.7048
118,0.09,-1.4,-1.262,-5.458,3.41,39,1.52,0.4,0.608,37.33,0.6,22.398,38.85,5.5,0.4,2.2,63.7,0.6,38.22,2,0.2,0.4,0,0.2,0,4.2,63.826,0.4,0.5,12.7652
437,0.045,0.749,-1.057,-0.164,1.85,32,1.39,0.4,0.556,1.1,0.4,0.44,2.49,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2.8,2.396,0.4,0.5,0.4792
71,0.258,-0.87,-2.575,2.503,3.89,8,0,0.2,0,3.98,0.2,0.796,3.98,6,0.6,3.6,53.34,0.6,32.004,2,0.2,0.4,0,0.2,0,3.2,36.8,0.4,0.5,7.36
100,0.492,-0.405,-1.005,-4.659,3.89,16,6.47,0.6,3.882,12.18,0.6,7.308,18.65,5,0.2,1,25.27,0.6,15.162,6,0.2,1.2,0,0.2,0,4.4,28.552,1.2,0.5,17.1312
64,-0.788,-0.569,-0.521,2.99,3.89,12,0,0.2,0,0.79,0.2,0.158,0.79,5,0.2,1,15.82,0.6,9.492,2,0.2,0.4,0,0.2,0,2.4,11.05,0.4,0.5,2.21
375,-0.445,-1.547,-2.7,-3.618,1.99,32,1.23,0.4,0.492,0,0.2,0,1.23,5,0.2,1,0.11,0.2,0.022,2,0.2,0.4,0,0.2,0,2.2,1.914,0.4,0.5,0.3828
79,0.068,-0.95,1.148,-3.849,3.89,2,0.05,0.2,0.01,0.21,0.2,0.042,0.26,5.5,0.4,2.2,102.22,0.6,61.332,2,0.2,0.4,0,0.2,0,2.8,63.984,0.4,0.5,12.7968
331,-0.816,0.201,-5.217,-7.002,2.37,31,0,0.2,0,0,0.2,0,0,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.4,0.4,0.5,0.28
482,-0.435,-1.618,-0.212,-2.451,2.36,1,1.71,0.4,0.684,0,0.2,0,1.71,6.5,0.6,3.9,88.4,0.6,53.04,6,0.4,2.4,4,0.6,2.4,4.4,62.424,4.8,0.5,149.8176
273,-0.783,-0.558,0.174,-7.178,2.37,18,3.43,0.6,2.058,1,0.4,0.4,4.43,5.5,0.4,2.2,49.31,0.6,29.586,2,0.4,0.8,1,0.4,0.4,4.2,35.444,1.2,0.5,21.2664
480,-0.192,-0.2,-0.175,-1.397,1.85,4,2.43,0.6,1.458,0.27,0.2,0.054,2.7,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2.4,2.912,0.4,0.5,0.5824
417,-0.546,0.659,-2.668,-7.228,1.85,19,2.05,0.6,1.23,0,0.2,0,2.05,5,0.2,1,3.53,0.2,0.706,6,0.2,1.2,0,0.2,0,2.8,4.136,1.2,0.5,2.4816
48,-0.618,-1.663,0.042,1.912,3.89,21,0,0.2,0,1.02,0.2,0.204,1.02,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.604,0.4,0.5,0.3208
362,0.299,-0.305,-3.034,0,1.99,19,0.59,0.2,0.118,0,0.2,0,0.59,5,0.2,1,0,0.2,0,6,0.2,1.2,0,0.2,0,2.4,2.318,1.2,0.5,1.3908
569,-0.841,-1.486,-4.759,-6.574,59.85,1,0,0.2,0,0,0.2,0,0,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.4,0.4,0.5,0.28
18,-0.334,-1.688,-7.216,-2.784,3.89,37,4.18,0.6,2.508,4.83,0.2,0.966,9.01,5.5,0.4,2.2,14.03,0.6,8.418,2,0.2,0.4,0,0.2,0,3.2,14.492,0.4,0.5,2.8984
600,-0.21,-1.719,0.36,-5.191,55.57,29,0.6,0.2,0.12,0.46,0.2,0.092,1.06,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.612,0.4,0.5,0.3224
177,-0.204,-1.431,-3.754,-4.015,3.41,32,0.77,0.2,0.154,0,0.2,0,0.77,5,0.2,1,0.32,0.2,0.064,2,0.2,0.4,0,0.2,0,2,1.618,0.4,0.5,0.3236
151,-0.272,-1.363,-2.194,-7.303,3.41,20,1.08,0.4,0.432,32.71,0.6,19.626,33.79,5,0.2,1,8.38,0.4,3.352,2,0.2,0.4,0,0.2,0,3.6,24.81,0.4,0.5,4.962
93,-0.777,-1.02,-4.296,-11.188,3.89,32,0,0.2,0,0.85,0.2,0.17,0.85,5,0.2,1,0,0.2,0,4,0.2,0.8,0,0.2,0,2.2,1.97,0.8,0.5,0.788
228,0.967,-1.757,-3.365,-1.205,2.72,19,3.9,0.6,2.34,27.92,0.6,16.752,31.82,5,0.2,1,47.6,0.6,28.56,2,0.2,0.4,0,0.2,0,4,49.052,0.4,0.5,9.8104
456,0.813,-0.485,-6.171,-2.263,1.85,9,5,0.6,3,0.54,0.2,0.108,5.54,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2.4,4.508,0.4,0.5,0.9016
132,-0.077,-1.181,-1.095,-4.004,3.41,13,2.92,0.6,1.752,5.24,0.4,2.096,8.16,5,0.2,1,9.76,0.4,3.904,2,0.2,0.4,0,0.2,0,3.2,9.152,0.4,0.5,1.8304
429,0.465,-1.065,-0.707,-3,1.85,8,8.94,0.6,5.364,1.32,0.4,0.528,10.26,5,0.2,1,0.02,0.2,0.004,2,0.2,0.4,0,0.2,0,3,7.296,0.4,0.5,1.4592
685,0.184,-1.079,-1.663,-3.972,55.57,11,0.74,0.2,0.148,0,0.2,0,0.74,5,0.2,1,0.71,0.2,0.142,2,0.2,0.4,0,0.2,0,2,1.69,0.4,0.5,0.338
555,0.39,-1.624,-4.507,-1.682,59.85,4,0.31,0.2,0.062,0,0.2,0,0.31,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.462,0.4,0.5,0.2924
612,0.841,-2.43,-0.625,-3.742,55.57,22,0,0.2,0,0,0.2,0,0,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.4,0.4,0.5,0.28
641,-0.599,1.122,-0.824,-5.636,55.57,4,0.49,0.2,0.098,0,0.2,0,0.49,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.498,0.4,0.5,0.2996
109,0.387,-0.821,1.915,-3.569,3.89,15,1,0.4,0.4,0,0.2,0,1,5,0.2,1,0.36,0.2,0.072,2,0.2,0.4,0,0.2,0,2.2,1.872,0.4,0.5,0.3744
53,-0.688,-0.554,-1.549,-2.61,3.89,22,0,0.2,0,0.93,0.2,0.186,0.93,5,0.2,1,7.78,0.4,3.112,2,0.2,0.4,0,0.2,0,2.2,4.698,0.4,0.5,0.9396
390,-0.606,-1.301,-0.073,-1.867,1.85,6,0.47,0.2,0.094,1.59,0.4,0.636,2.06,5,0.2,1,1.24,0.2,0.248,2,0.2,0.4,0,0.2,0,2.6,2.378,0.4,0.5,0.4756
558,-0.585,-1.045,-1.649,-3.508,59.85,4,0.01,0.2,0.002,0,0.2,0,0.01,5,0.2,1,0.6,0.2,0.12,2,0.2,0.4,0,0.2,0,2,1.522,0.4,0.5,0.3044
129,-0.65,-1.793,-3.429,-4.207,3.41,9,6.93,0.6,4.158,70.26,0.6,42.156,77.19,5,0.2,1,9.73,0.4,3.892,2,0.2,0.4,0,0.2,0,3.8,51.606,0.4,0.5,10.3212
459,-0.449,0.98,1.44,-5.111,1.85,13,3.46,0.6,2.076,0.09,0.2,0.018,3.55,5,0.2,1,0.06,0.2,0.012,2,0.2,0.4,0,0.2,0,2.4,3.506,0.4,0.5,0.7012
710,-0.026,-2.154,-2.127,-5.795,55.57,29,0.82,0.2,0.164,0,0.2,0,0.82,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.564,0.4,0.5,0.3128
265,-0.21,-0.023,-1.626,-1.973,2.72,15,0,0.2,0,0,0.2,0,0,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.4,0.4,0.5,0.28
217,0.82,-1.798,-1.269,-0.419,2.72,31,5.45,0.6,3.27,71.09,0.6,42.654,76.54,5.5,0.4,2.2,59.18,0.6,35.508,2,0.2,0.4,0,0.2,0,4.4,84.032,0.4,0.5,16.8064
145,0.629,-1.316,-2.921,-1.529,3.41,8,8.03,0.6,4.818,94.43,0.6,56.658,102.46,5.5,0.4,2.2,10.65,0.6,6.39,2,0.2,0.4,2,0.6,1.2,4.8,71.666,1.6,0.5,57.3328
56,0.538,-1.806,-2.83,2.638,3.89,9,0,0.2,0,1.05,0.2,0.21,1.05,5,0.2,1,0.16,0.2,0.032,2,0.2,0.4,0,0.2,0,2,1.642,0.4,0.5,0.3284
206,-0.058,-2.01,-0.14,-4.104,2.72,2,3.26,0.6,1.956,5.55,0.4,2.22,8.81,5,0.2,1,0.21,0.2,0.042,6,0.2,1.2,0,0.2,0,3.4,6.418,1.2,0.5,3.8508
134,-0.701,0,1.294,-4.315,3.41,13,1.97,0.4,0.788,30.25,0.6,18.15,32.22,5,0.2,1,0.68,0.2,0.136,2,0.2,0.4,0,0.2,0,3.4,20.474,0.4,0.5,4.0948
106,-0.07,1.065,-1.481,-3.738,3.89,15,5.23,0.6,3.138,5.89,0.4,2.356,11.12,5,0.2,1,19.4,0.6,11.64,2,0.2,0.4,0,0.2,0,3.4,18.534,0.4,0.5,3.7068
650,-0.437,-1.088,-3.02,2.372,55.57,5,0.57,0.2,0.114,1.26,0.4,0.504,1.83,5,0.2,1,0.1,0.2,0.02,2,0.2,0.4,0,0.2,0,2.6,2.038,0.4,0.5,0.4076
696,-0.441,0.401,-2.043,-0.588,55.57,8,1.36,0.4,0.544,0,0.2,0,1.36,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2.2,1.944,0.4,0.5,0.3888
348,-0.387,-0.564,-3.835,-3.245,1.99,25,0.53,0.2,0.106,0,0.2,0,0.53,5,0.2,1,2.33,0.2,0.466,2,0.2,0.4,0,0.2,0,2,1.972,0.4,0.5,0.3944
642,-0.911,-0.837,-2.238,3.591,55.57,4,0.73,0.2,0.146,0,0.2,0,0.73,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.546,0.4,0.5,0.3092
440,0.546,-0.495,0.945,2.243,1.85,15,1.28,0.4,0.512,1.75,0.4,0.7,3.03,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2.8,2.612,0.4,0.5,0.5224
254,-0.623,-1.867,-2.601,-1.945,2.72,12,1.6,0.4,0.64,0,0.2,0,1.6,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2.2,2.04,0.4,0.5,0.408
611,-0.004,-0.648,-0.039,2.764,55.57,13,0.54,0.2,0.108,0.67,0.2,0.134,1.21,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.642,0.4,0.5,0.3284
500,0.795,-1.054,-4.528,-0.629,21.61,5,0,0.2,0,0.39,0.2,0.078,0.39,5,0.2,1,0.24,0.2,0.048,2,0.2,0.4,0,0.2,0,2,1.526,0.4,0.5,0.3052
322,-0.548,-1.385,-1.13,1.154,2.37,16,1.27,0.4,0.508,1.01,0.4,0.404,2.28,5,0.2,1,1.15,0.2,0.23,2,0.2,0.4,0,0.2,0,2.8,2.542,0.4,0.5,0.5084
567,0.56,-1.263,-4.298,-3.703,59.85,21,0.39,0.2,0.078,0.39,0.2,0.078,0.78,5,0.2,1,0.17,0.2,0.034,4,0.2,0.8,0,0.2,0,2.2,1.99,0.8,0.5,0.796
560,-0.951,-0.05,1.05,-2.602,59.85,19,0.2,0.2,0.04,0.28,0.2,0.056,0.48,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.496,0.4,0.5,0.2992
639,-0.912,-1.69,-6.419,-0.767,55.57,4,0.74,0.2,0.148,0,0.2,0,0.74,5,0.2,1,0.15,0.2,0.03,2,0.2,0.4,0,0.2,0,2,1.578,0.4,0.5,0.3156
251,0.176,-1.383,-3.609,-2.194,2.72,8,1.13,0.4,0.452,0,0.2,0,1.13,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2.2,1.852,0.4,0.5,0.3704
394,0.98,-0.992,-2.431,-2.661,1.85,8,7.02,0.6,4.212,1.77,0.4,0.708,8.79,5,0.2,1,0,0.2,0,4,0.2,0.8,0,0.2,0,3.2,6.72,0.8,0.5,2.688
503,-0.962,0.246,-1.629,-5.04,21.61,14,0.19,0.2,0.038,0.27,0.2,0.054,0.46,5,0.2,1,0.65,0.2,0.13,2,0.2,0.4,0,0.2,0,2,1.622,0.4,0.5,0.3244
376,0.26,-1.09,-1.206,-3.633,1.99,32,1.12,0.4,0.448,0,0.2,0,1.12,5,0.2,1,0.05,0.2,0.01,2,0.2,0.4,0,0.2,0,2.2,1.858,0.4,0.5,0.3716
203,-0.582,-2.599,-2.441,1.753,2.72,9,3.84,0.6,2.304,98.67,0.6,59.202,102.51,5,0.2,1,12.9,0.6,7.74,2,0.2,0.4,0,0.2,0,4,70.646,0.4,0.5,14.1292
521,0.168,-1.65,-0.434,-2.278,21.61,29,0.63,0.2,0.126,0.69,0.2,0.138,1.32,5,0.2,1,0.32,0.2,0.064,2,0.2,0.4,0,0.2,0,2,1.728,0.4,0.5,0.3456
163,-0.661,1.346,-1.081,-4.161,3.41,13,5.61,0.6,3.366,1.56,0.2,0.312,7.17,5,0.2,1,4.03,0.2,0.806,2,0.2,0.4,0,0.2,0,2.4,5.884,0.4,0.5,1.1768
575,-0.118,-2.606,-2.897,1.363,55.57,9,0,0.2,0,1.96,0.4,0.784,1.96,5,0.2,1,0.4,0.2,0.08,2,0.2,0.4,0,0.2,0,2.6,2.264,0.4,0.5,0.4528
33,-0.556,-2.109,-2.325,-3.328,3.89,5,0,0.2,0,1.76,0.2,0.352,1.76,5,0.2,1,1.08,0.2,0.216,2,0.2,0.4,0,0.2,0,2,1.968,0.4,0.5,0.3936
378,-0.656,-0.19,-0.72,0.219,1.99,16,0.77,0.2,0.154,0,0.2,0,0.77,5,0.2,1,0,0.2,0,4,0.2,0.8,0,0.2,0,2.2,1.954,0.8,0.5,0.7816
763,0.446,-0.269,-2.224,0.221,55.57,8,0.8,0.2,0.16,0.57,0.2,0.114,1.37,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.674,0.4,0.5,0.3348
340,-0.013,-0.16,-2.245,-5.163,2.37,2,0.5,0.2,0.1,0.04,0.2,0.008,0.54,5,0.2,1,0,0.2,0,6,0.2,1.2,0,0.2,0,2.4,2.308,1.2,0.5,1.3848
213,-0.047,-2.009,-1.15,-3.947,2.72,5,7.43,0.6,4.458,79.5,0.6,47.7,86.93,5,0.2,1,102.39,0.6,61.434,2,0.2,0.4,0,0.2,0,4,114.992,0.4,0.5,22.9984
255,-0.859,-0.181,-2.514,-0.817,2.72,16,1.34,0.4,0.536,0,0.2,0,1.34,5,0.2,1,0,0.2,0,4,0.2,0.8,0,0.2,0,2.4,2.336,0.8,0.5,0.9344
187,-0.686,-0.326,0.758,-3.175,3.41,31,0.17,0.2,0.034,0,0.2,0,0.17,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.434,0.4,0.5,0.2868
271,-0.788,-0.167,1.095,-0.232,2.72,6,0.61,0.2,0.122,0.07,0.2,0.014,0.68,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.536,0.4,0.5,0.3072
700,0.515,-0.839,-1.422,0.901,55.57,8,1.08,0.4,0.432,0.92,0.2,0.184,2,5,0.2,1,0.04,0.2,0.008,2,0.2,0.4,0,0.2,0,2.2,2.024,0.4,0.5,0.4048
257,-0.878,-1.27,-1.289,-0.717,2.72,11,1.13,0.4,0.452,0,0.2,0,1.13,5,0.2,1,0.02,0.2,0.004,2,0.2,0.4,0,0.2,0,2.2,1.856,0.4,0.5,0.3712
236,0.994,-2.55,-0.196,-3.152,2.72,29,4.9,0.6,2.94,98.71,0.6,59.226,103.61,5.5,0.4,2.2,82.99,0.6,49.794,2,0.2,0.4,1,0.4,0.4,4.6,114.96,0.8,0.5,45.984
2,0.844,-0.063,-4.473,-2.909,3.89,6,0,0.2,0,4.83,0.2,0.966,4.83,5,0.2,1,0.94,0.2,0.188,2,0.2,0.4,0,0.2,0,2,2.554,0.4,0.5,0.5108
204,0.867,-0.717,-0.318,0.978,2.72,12,7.42,0.6,4.452,115.87,0.6,69.522,123.29,6,0.6,3.6,6.79,0.4,2.716,2,0.2,0.4,1,0.4,0.4,4.8,81.09,0.8,0.5,32.436
150,-0.399,-1.615,-3.056,-8.302,3.41,29,4.17,0.6,2.502,24.37,0.6,14.622,28.54,5,0.2,1,4.24,0.2,0.848,2,0.2,0.4,0,0.2,0,3.6,19.372,0.4,0.5,3.8744
637,0.026,1.357,-2.985,-6.248,55.57,2,0,0.2,0,0,0.2,0,0,5,0.2,1,0,0.2,0,6,0.2,1.2,0,0.2,0,2.4,2.2,1.2,0.5,1.32
708,-0.645,-1.056,-1.733,-5.994,55.57,29,0.41,0.2,0.082,0,0.2,0,0.41,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.482,0.4,0.5,0.2964
258,0.444,-0.27,-0.805,-2.199,2.72,4,0,0.2,0,0,0.2,0,0,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.4,0.4,0.5,0.28
749,0.195,-0.002,-5.255,-1.507,55.57,13,0.51,0.2,0.102,0.37,0.2,0.074,0.88,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2,1.576,0.4,0.5,0.3152
535,0.64,-0.295,0.929,-5.412,21.61,31,0,0.2,0,0,0.2,0,0,5,0.2,1,0.03,0.2,0.006,2,0.2,0.4,0,0.2,0,2,1.406,0.4,0.5,0.2812
290,0.888,-2.072,-4.813,-2.543,2.37,9,2.1,0.6,1.26,5.06,0.6,3.036,7.16,5,0.2,1,5.41,0.4,2.164,2,0.2,0.4,0,0.2,0,3.8,7.86,0.4,0.5,1.572
519,-0.199,-1.612,2.767,-0.443,21.61,13,0.56,0.2,0.112,0.63,0.2,0.126,1.19,5,0.2,1,0.09,0.2,0.018,2,0.2,0.4,0,0.2,0,2,1.656,0.4,0.5,0.3312
687,0.656,-1.911,0.712,-4.363,55.57,12,0,0.2,0,11.68,0.6,7.008,11.68,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,3.2,8.408,0.4,0.5,1.6816
1,-0.542,-1.746,-3.773,-3.177,3.89,23,4.18,0.6,2.508,2.5,0.2,0.5,6.68,5,0.2,1,3.38,0.2,0.676,2,0.2,0.4,0,0.2,0,2.4,8.574,0.4,0.5,1.7148
26,-0.507,-0.8,-1.611,-11.033,3.89,4,7.42,0.6,4.452,2.24,0.2,0.448,9.66,5,0.2,1,1.25,0.2,0.25,2,0.2,0.4,0,0.2,0,2.4,6.55,0.4,0.5,1.31
320,-0.34,-1,-2.589,-4.99,2.37,2,0.73,0.2,0.146,0.05,0.2,0.01,0.78,5,0.2,1,6.14,0.4,2.456,6,0.2,1.2,0,0.2,0,2.6,4.812,1.2,0.5,2.8872
198,0.848,0.105,-1.57,3.598,2.72,8,4.34,0.6,2.604,24.13,0.6,14.478,28.47,5,0.2,1,3.42,0.2,0.684,2,0.2,0.4,0,0.2,0,3.6,19.166,0.4,0.5,3.8332
36,-0.541,-1.054,-4.402,-2.374,3.89,5,0,0.2,0,0.94,0.2,0.188,0.94,5,0.2,1,0.9,0.2,0.18,2,0.2,0.4,0,0.2,0,2,1.768,0.4,0.5,0.3536
101,-0.447,-0.539,-0.94,-4.71,3.89,16,1.33,0.4,0.532,0,0.2,0,1.33,5,0.2,1,0.2,0.2,0.04,6,0.2,1.2,0,0.2,0,2.6,2.772,1.2,0.5,1.6632
398,0.426,-0.613,1.085,-5.549,1.85,16,9.19,0.6,5.514,4.2,0.6,2.52,13.39,5,0.2,1,0.52,0.2,0.104,2,0.2,0.4,0,0.2,0,3.6,9.538,0.4,0.5,1.9076
673,0.888,-0.744,-1.684,-3.763,55.57,19,0,0.2,0,1.74,0.4,0.696,1.74,5,0.2,1,0,0.2,0,2,0.2,0.4,0,0.2,0,2.6,2.096,0.4,0.5,0.4192
672,0.176,-1.915,-3.688,-4.816,55.57,9,0.88,0.2,0.176,0.54,0.2,0.108,1.42,5,0.2,1,0.11,0.2,0.022,2,0.2,0.4,0,0.2,0,2,1.706,0.4,0.5,0.3412
481,-0.686,-0.114,-1.747,2.708,1.85,12,13.91,0.6,8.346,0.5,0.2,0.1,14.41,5,0.2,1,0.19,0.2,0.038,2,0.2,0.4,0,0.2,0,2.4,9.884,0.4,0.5,1.9768
